SMILES,InChI,Count
O=C1OC2COc3ccc4c(=O)c5cc6ccccc6nc5[nH]c4c3C2O1,TYGLEWNZSCGTFE-UHFFFAOYSA-N,1
O=C1NCc2nc3ncccn3c2-c2cncc(c2)OCc2ccccc21,TYGHGJOXUZUYBC-UHFFFAOYSA-N,1
O=C1COC(=O)CCCNC(=O)CCOC(=O)CNC(=O)C2CCCN2CCNC(=O)C1,TYGFDVNZPADYSU-UHFFFAOYSA-N,1
O=c1[nH]c(=O)c2cc3c(=O)c4ccccc4c(=O)c3cc12,TYFVDUZOWVYMAO-UHFFFAOYSA-N,1
O=C1NCc2c1ccc1c2CCCN1,TYDRIAKLZQQEHW-UHFFFAOYSA-N,1
O=[PH]1OCc2ccc3ccccc3c2O1,IWCLKAZTGHOZKK-UHFFFAOYSA-N,1
O=C1C=CC=CC=CC=CC=CC=CCCCCCCCCCCCCCCCCCCC=CCCO1,IWCFHHQKHDYDNF-UHFFFAOYSA-N,1
O=C1CN=C2C3=C(N=CN2N1)Oc1c(c(=O)oc2ccccc12)C3,IVFCRCLHEBXMQY-UHFFFAOYSA-N,1
c1cnc2c(c1)ccc1cc3c(cc12)OCO3,IVEZXPWLBTYZKZ-UHFFFAOYSA-N,1
C1CSC2(CCC3CC2CCC32SCCS2)S1,TYSFUJBHHANPRO-UHFFFAOYSA-N,1
c1cc2cc(c1)-c1cnc3ccc(nn13)NCCN1CCCC1CO2,TYRWIWANKGODLK-UHFFFAOYSA-N,1
C1=NCCOc2ncccc21,TYQOLZJCYMNRNH-UHFFFAOYSA-N,1
O=C1NC2CC2C=CCCCCCCC(=O)N2CNCC12,TYOUCMGCYSGBPD-UHFFFAOYSA-N,1
O=C1CNC(=O)CSCCNC(=O)CNC(=O)C2(CCCCC2)NC(=O)CNC(=O)CN1,TYOGZWWBQPATIL-UHFFFAOYSA-N,1
c1nc2c3c(ccc2s1)CC1NCCc2c1c-3cc1ncsc21,TYOFZPNNZBHAOS-UHFFFAOYSA-N,1
C=C1C(=O)C=C2c3ccccc3NC12,TYMXVDLVPMOURA-UHFFFAOYSA-N,1
O=C1OC2C=C1CCC=CCc1ccccc12,TYLZMFZCFWOSQP-UHFFFAOYSA-N,1
O=C1NCCCCCC=CCCCCCC(=O)N2CC3CC3C12,IVPOTBILNAOHOC-UHFFFAOYSA-N,1
c1ccc2c(c1)OC1c3cc4ccoc4cc3OCC21,IVMXWMUQCOIZOY-UHFFFAOYSA-N,1
O=C1CC2CCOCC23CCC2C(=C13)CCC1C3CCCCC3CCC21,IVLXEXUTPLGZGF-UHFFFAOYSA-N,1
C=C1C(=O)OC2C=CC3C=CC(CCC12)O3,IVXKPEBFBWSDOC-UHFFFAOYSA-N,1
O=C1CCSSCCNC(=O)c2ccc(cc2)N1,IVUYDBGWMACVON-UHFFFAOYSA-N,1
O=c1ccc2ccc(=O)n3c2n1CC3,IVUXNUDNTONNBG-UHFFFAOYSA-N,1
O=C1NCc2ocnc21,IVAUQWWLMVMMPN-UHFFFAOYSA-N,1
N=C1SC(=N)C(=N)SC1=N,IUZMTSFXGMQSCU-UHFFFAOYSA-N,1
O=C1CCCCCCCCCC=CCCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,IUZBYWPEWDOQFG-UHFFFAOYSA-N,1
O=C1CC2CC=CC(=O)C2CCCCCO1,TYVVWLHCADRBIE-UHFFFAOYSA-N,1
C1=Cc2cc3ccccc3nc2NC1,TYVNYZBKRNXDEH-UHFFFAOYSA-N,1
O=C1CCCCC(=O)NCC(=O)NCCCCCC(=O)NCC(=O)NCC(=O)NCCCCCNC(=O)CN1,TYUCNLNQMSALBE-UHFFFAOYSA-N,1
C1=NC2CCCCC2SCC1,TYTSAYOHKKHGLA-UHFFFAOYSA-N,1
O=C1C=CCCCOC(=O)CCCCCCOC(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)C1,TYTIVUOXNDJHSW-UHFFFAOYSA-N,1
O=C1CNC(=O)c2ccncc2N1,IVKCIVBPAYBSSL-UHFFFAOYSA-N,1
c1cc2cc3c(cc2o1)OCCO3,IVJMGZXKXZRSFF-UHFFFAOYSA-N,1
C1COC2(CNCC23CC3)O1,IVJLQSOJUNXMDA-UHFFFAOYSA-N,1
C=C1CNCC(=O)C1=O,IVIOAEPIMCBZTL-UHFFFAOYSA-N,1
c1cc2cc3c(nc2cn1)CCCC3,IVIGCJIZBAGQMB-UHFFFAOYSA-N,1
O=c1[nH]c2cnccc2c2c1CCCO2,IVHFWUCQOCZWTD-UHFFFAOYSA-N,1
O=C1c2ccccc2C(=O)C12CC=CCS2,IVHCUYTWVSBATG-UHFFFAOYSA-N,1
O=C1OCC2=C1CC1CCCC1CC2,IVGPNPQFLUCIED-UHFFFAOYSA-N,1
C1=NC2N=CNC2N=C1,IUVSSAWHRFQLTG-UHFFFAOYSA-N,1
c1ccc2c(c1)c1ccccc1c1[nH]nnc21,IUUAERVZHMFZKY-UHFFFAOYSA-N,1
O=C1CC2OCC3CCC(O3)C2C(=O)N1,TZBLNQDPULJGLR-UHFFFAOYSA-N,1
O=C1C=C2CCCC3CCCC(CCCCC2O1)O3,TZAIGDGIGAKKJL-UHFFFAOYSA-N,1
O=C1CC2CC3C1CC1(SS2)C(=O)N2C4CC5CC(=O)C4CC2(SS5)C(=O)N31,TYZPGIAYVUTTSV-UHFFFAOYSA-N,1
C1NCC23C4=C5c6c7c8c9c(c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c6c6c8c8c%24c9c%11c9c(c%16%12)c%17c%11c%19c%12c%21c%23c6c8c%12c%11c9%24)C5C5C=%22C6c8c5c4c(c-%14c8C%15C%18C%206)C2C%13%10)C173,TYZMPMIGTJDTAV-UHFFFAOYSA-N,1
C=C1C=NNC(=C)N1,TYYKLCPFHFETTQ-UHFFFAOYSA-N,1
C=C1CCC2OC(=O)C=C2C2CCC34CCCC3(O4)C12,TYYGXBWAVBYVRE-UHFFFAOYSA-N,1
O=C1CC[SH+]Cc2cccc(c2)CSCCNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCC=CCOc3cccc(c3)CC(NC(=O)CNC(=O)CN1)C(=O)NCC(=O)N2,TYXXJFOEYKFQQE-UHFFFAOYSA-O,1
c1ccc2c(c1)NCn1cncc1-2,TYXRYVKPMNUFGD-UHFFFAOYSA-N,1
C1=CC2C=Cc3ccccc3NC2C=C1,TYWZFKIZCKRECA-UHFFFAOYSA-N,1
O=c1cc2oc3c(ccc4ccoc43)c3c-2c(c1)CCO3,IVEPKKZDMSJMLQ-UHFFFAOYSA-N,1
O=C1N2C3CC=CCC3CC23SSC12CC1CC=CCC1N2C3=O,IVDZXMWIYJZXNO-UHFFFAOYSA-N,1
C1=CC2C3CCCC=C3CCC23CC32CCCCC12,IVCVZTIHINZPRF-UHFFFAOYSA-N,1
O=C1C=CC2=CC(=O)C3C(CCC4C5CCC(=O)CC5CCC43)C2=C1,IVBINRFGHPGBOV-UHFFFAOYSA-N,1
O=C1OC2CCC3=CCC4C5=C(CCC5)CCC4C13C2,IVBFBNXIKHGSJI-UHFFFAOYSA-N,1
C=C1CC23CC1CCC2C1C(CCC2C(=O)OCC21)C3,IUQCMCCVRITEDW-UHFFFAOYSA-N,1
C=C1CN2CCN(CC2)C(=O)CCCCC(=O)N2CCN(CC2)CC(=C)C2CCCC1C2,IUPSITFRHMAGQG-UHFFFAOYSA-N,1
O=C1CCCCCC12SCC1CON=C12,IUOQHUFXELFPIG-UHFFFAOYSA-N,1
C1=CC2OC3c4[nH]c5ccccc5c4CC4C5CC(=C1)C2C34CCN5,IUOCANIBIOKVOA-UHFFFAOYSA-N,1
O=C1CNCCCCCCC=CCCCCCCNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CN1,IUOASAWTGCXOLH-UHFFFAOYSA-N,1
O=C1CCCC(=O)OCCCCCCC=CCCC=CCO1,IUNPMWDKLWHHGM-UHFFFAOYSA-N,1
c1ccc2c(c1)sc1nnnn12,IUMRBKDMFRMZFM-UHFFFAOYSA-N,1
O=C1CCc2ccc3c(c2)N(CCCC=CCN1)CC1(CCCc2ccccc21)CO3,IULMVCXTYGXZSQ-UHFFFAOYSA-N,1
O=C1CC23CC4CCC=CC4CC2(O1)O3,TZFGXBLEOQKOOZ-UHFFFAOYSA-N,1
c1ccc2c(c1)cc1c3c(cc4c(c32)COC4)CCN1,TZFBZZZJFVZNTL-UHFFFAOYSA-N,1
O=C1CCCCNC(=O)CNCCNC(=O)CNCCN1,TZEMVMBNOKBASF-UHFFFAOYSA-N,1
C1=c2ccccc2=CC12N=Nc1nncn1N2,TZDMTHIKUAVIBT-UHFFFAOYSA-N,1
O=C1CCc2c(ccc3ccc4c(c23)CCC(=O)O4)O1,TZDMNFIBGIMXDA-UHFFFAOYSA-N,1
c1ncc2c(n1)NCC1CNCC21,TZCCJCRADARLLM-UHFFFAOYSA-N,1
O=C1C=C2C3CCCC3CCC23OC12CCCCC23,TZBUSZQWLXNJHP-UHFFFAOYSA-N,1
O=C1Nc2cc3c(c4cccc1c24)OCC3,IUYRXUDVDWLZQS-UHFFFAOYSA-N,1
O=C1C=CC=CCCCCC(=O)CCCC1,IUARAQYCTWGALF-UHFFFAOYSA-N,1
O=c1ccc2c([nH]1)CC1C=CCC23NCCC13,IUAQYSLLIAICFA-UHFFFAOYSA-N,1
O=C1CCC2CC3C(CCC4C5CC6OC6CC5C5OC5C34)C2C1,ITZMUGLODYQSQG-UHFFFAOYSA-N,1
c1ccc2nc3c4cn5ncnc5nc4c4ccccc4c3nc2c1,TZKWYFJEDRDPMT-UHFFFAOYSA-N,1
O=c1[nH]c2cc3no[nH+]c3cc2[nH]1,TZJZEGBCZVOORJ-UHFFFAOYSA-O,1
O=C1CCSCc2cc3cc(c2)CSCC(NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1)C(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NCCSC3,TZJBGNCOQWCMKR-UHFFFAOYSA-N,1
C1=Cc2ccccc2Cc2nnnn2CCC1,TZIDGYNICUULTN-UHFFFAOYSA-N,1
O=C1c2cccc3c2C2(Oc4cccc5c4C(C=CC5)(O3)O2)C2OC12,TZGGZCVFUGBDBM-UHFFFAOYSA-N,1
O=C1CCC(=O)c2cc3cnccc3cc21,TZGGQVFTVLABHA-UHFFFAOYSA-N,1
c1ccc2c(c1)OCCn1nncc1-2,IULCQDDRZCJFCI-UHFFFAOYSA-N,1
O=C1CC2CCC3CCC4CCC4C2(C3)O1,IUJPSENZVJMYNU-UHFFFAOYSA-N,1
O=C1CC(=O)C2=C(C1)OC1OC3=C(C(=O)CC(=O)C3)C21,IUIPGUGPMDSJTN-UHFFFAOYSA-N,1
O=C1CCNC(=O)CNC(=O)CNCCS(=O)(=O)CCSCCN1,IUGLTNGHOIRZRD-UHFFFAOYSA-N,1
O=c1cnc2nnccc2[nH]1,IUFZMDDPCIWLRX-UHFFFAOYSA-N,1
O=C1CC2CC1C1ON3c4ccccc4C(=O)C3C21,IUFVUMPFVMNFAA-UHFFFAOYSA-N,1
O=c1[nH]nc2c3c(ncn12)CCC3,IURPPIYIGPUQSP-UHFFFAOYSA-N,1
O=C1NCC(=O)n2cccc21,ITXMXQQMHKFAIE-UHFFFAOYSA-N,1
O=C1C=CC=CC2CCC3CCCC3C12,ITXLWNVWZPRXOV-UHFFFAOYSA-N,1
O=S1(=O)CC=NC2(CCOc3ccccc32)C1,ITXFZAFLZXEGOW-UHFFFAOYSA-N,1
C1SCS1,ITXACGPMGJCSKF-UHFFFAOYSA-N,1
S=c1cncn[nH]1,ITWVAIXIUIRPSW-UHFFFAOYSA-N,1
O=C1OCC2C1CCC1C3CCCCC3=CCC21,ITWPANWXRFAQFI-UHFFFAOYSA-N,1
O=C1OC23C=CC(C1=O)C2CC1OC(=O)C32CCCCC12,TZPFTSYYUDLESY-UHFFFAOYSA-N,1
c1cnc2c(c1)[nH]c1c3cccnc3ccc21,TZPAYMQNBLEXRF-UHFFFAOYSA-N,1
O=C1CCNC(=O)CN2C(=O)C(CCc3ccccc32)NC(=O)CCNCCCCN1,TZOSNKRMJASLIX-UHFFFAOYSA-N,1
B1CCC2OCCCC2O1,TZNMECKSOVYQDZ-UHFFFAOYSA-N,1
c1cc2c(s1)CCc1nncn1-2,TZNHGQZFUOVAFN-UHFFFAOYSA-N,1
C1NC2CC1CN2,TZMYIXFYBQXJMU-UHFFFAOYSA-N,1
O=C1CCSCc2cc3cc(c2)CSCC(NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCCSC3,TZMKIDQTQQDGIT-UHFFFAOYSA-N,1
O=C1N2CCc3c([nH]c4ccccc34)C23CC2CCCCC12S3,IUDDMVGPYGGSEH-UHFFFAOYSA-N,1
O=C1COCCCCc2nc(c3oc4ccccc4c3n2)N2CCC(C2)Oc2nc3ccccc3n2C2CCN1CC2,IUCIEWVXXRROBE-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)C2CSSCCNC(=O)C(CSSCCC(=O)N2)NC(=O)CNC(=O)CN1,IUCFQOVDCAEGMM-UHFFFAOYSA-N,1
O1C2OC2C2OC12,ITVSTUOTHCNTKX-UHFFFAOYSA-N,1
C1=C2CCC3C(=CCC4CCCCC43)C2CC1,ITQTXYFKLKWTHA-UHFFFAOYSA-N,1
O=C1CC2CCCC2C23CC2CCCC13,ITQIBBUWCPJTCH-UHFFFAOYSA-N,1
c1cc2cc(c1)Oc1ccc(cc1)Cc1nccc3c4c(cc(c13)Oc1cccc3c1CCNC3C2)OCO4,ITPWPRBVNBPAFY-UHFFFAOYSA-N,1
O=C1CC2OOC34CCC5C6CCC7(CCC(=O)O7)OC6CC5C3CCC(CO1)C2C4,ITNZMCDGAUTQOE-UHFFFAOYSA-N,1
C1CC2C3CCC(N3)C2O1,ITNRFIIUKGOXCD-UHFFFAOYSA-N,1
O=C1C=C2C3CCCC3CCC2C2CC3OC4(CCCCC4)OC3CC12,TZVUKAZSIGBBNL-UHFFFAOYSA-N,1
C1=C2C3CCCCC3CCC2C2CC3=C4C(CCCC4C2C1)CO3,TZVNVDBBMTXLJG-UHFFFAOYSA-N,1
C1=CC2C3c4ccccc4COC23CN1,TZURYYKVLDEBCC-UHFFFAOYSA-N,1
O=c1c2nn[nH]c2nc2n1CCS2,TZUNLDTXZDNMGB-UHFFFAOYSA-N,1
O=C1NCCNC(=O)c2ccccc2OCCOc2ccccc21,TZUCEUMGBCMQTH-UHFFFAOYSA-N,1
c1ccc2c(c1)CC1CNc3cnccc3C21,TZTQQKRXNWFGLA-UHFFFAOYSA-N,1
O=C1CCSCCNC(=O)C2CCCN2C(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,TZSNLLKXFNBMFG-UHFFFAOYSA-N,1
O=C1CCCc2cc3c(cc21)CC1(C3)Cc2ccc3c(c2C1)C(=O)CCC3,TZRYGLPJFSJEOS-UHFFFAOYSA-N,1
O=C1Nc2cc3ccccc3cc2CO1,ITYQYQYSTSAAHO-UHFFFAOYSA-N,1
c1ccc2c(c1)NCc1cc3ccccc3nc1O2,ITYAFHUZFUVDQV-UHFFFAOYSA-N,1
O=C1c2ccc3c(c2OC24COc5ccccc5C12C4)CCO3,ITNGAJTVFUAHLB-UHFFFAOYSA-N,1
O=C1CCC2(CCNC(=O)N2)CC1,ITMMDCBWJBCXAG-UHFFFAOYSA-N,1
O=C1C=CC2C(=C1)CCC1C2CCC2C1CCC21OC(=O)CS1,ITKGZCGVLZMKAU-UHFFFAOYSA-N,1
c1cc2c3c(c1)OC1c4sc5c(c4CC4C(C2)NCCC314)CC1C2Cc3cccc4c3C1(CCN2)C5O4,ITJFKNVHOJENEY-UHFFFAOYSA-N,1
C1CNCCNCCNC1,ITIURFCAPKNNCK-UHFFFAOYSA-N,1
O=C1NCCCNCCCN2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(CCCNCCCNC(=O)c2ccc1cc2)C4=O,ITIPGALGQIXDPW-UHFFFAOYSA-N,1
O=C1NCC2CC1Cn1c2cccc1=O,ITGCPUVLXUYSOK-UHFFFAOYSA-N,1
O=C1C=C2OC34CCCCC=CCCCC5CCCC(O5)C(=C2C3OC2(CCNCC2)O4)C1=O,ITGABSQBUZYKKC-UHFFFAOYSA-N,1
O=C1OC(=O)C2C1CC1OC13CCCC23,UABPIWSPTLGMAK-UHFFFAOYSA-N,1
S=C1c2[nH]cnc2NC2=NCCN12,UABCGUGBUGNMIG-UHFFFAOYSA-N,1
C1=CC2CC3CCCC3CCC2CC1,UABAPLSGTVXLOC-UHFFFAOYSA-N,1
O=c1c2cnc3ccccc3c2sc2nncn12,UAAUEGUKYLUVFW-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)c2csc(n2)-c2csc(n2)CN1,TZZAUVMYGNHSRZ-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)COC(=O)CCN1,TZYOSZQMWAKHFK-UHFFFAOYSA-N,1
C1=C2C3CCCCC3CC3OC23C2CCCC2C1,TZXLHPBAHPTQIF-UHFFFAOYSA-N,1
O=C1CCCCOc2ccccc2CNCCCCCN1,ITVVVNINADXNSX-UHFFFAOYSA-N,1
C=C1CC(=O)C=CC1=O,UAJJKCMRKMOVEC-UHFFFAOYSA-N,1
S=C1NCc2sccc2N1,UAFHGEKERMVTAD-UHFFFAOYSA-N,1
c1ccc2c(c1)CCCCC1(CCOCC1)CNc1nc(n3nccc3n1)NC2,UAELUGKBAHDTJO-UHFFFAOYSA-N,1
c1ncc2cc1CNCCCn1cc(nn1)-c1cncc3[nH]c(nc13)-c1n[nH]c3ccc-2cc13,UACQPTJIGVRAAV-UHFFFAOYSA-N,1
C=C1CCC2CNCC1C2,UACLYBDWCWNDBC-UHFFFAOYSA-N,1
O=C1NCCOCCNCc2ccccc2OCc2cncc1c2,UACFXJLLSNHVMM-UHFFFAOYSA-N,1
O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c5nc6ccccc6nc5c4c3C2=O)N1,ITAWCLHHEAGNOC-UHFFFAOYSA-N,1
O=C1OC(=O)c2n[nH]cc21,ISYDMCQJRDRFIN-UHFFFAOYSA-N,1
O=C1Nc2ccccc2C1=C1CCNCC1,ISWSPFWHRHMWAL-UHFFFAOYSA-N,1
O=C1CCC2(O1)C1CC3CC(C1)CC2C3,ISUKTEGIUBXVLJ-UHFFFAOYSA-N,1
C1CSC2(CCNCC2)SC1,ISUHSEHVBOGICW-UHFFFAOYSA-N,1
N=C1CC2(Cc3nonc31)OCCO2,ITEIWUKHKGBBBG-UHFFFAOYSA-N,1
c1ccc2c(c1)CCN1CC3c4ccccc4NC3CC21,ITDWCBXODQOJEF-UHFFFAOYSA-N,1
c1ccc2c(c1)CNCCNCc1ccccc1OCC1(CO2)COc2ccccc2CNCCNCc2ccccc2OC1,ITCJPKXFNSLUCM-UHFFFAOYSA-N,1
O=C1Cc2nccnc2N1,ITBAEAQXVZMMPD-UHFFFAOYSA-N,1
O=C1C2SC34c5c2c2ccccc2n5CCC3CCCN14,ITNGIFCBHPWDIL-UHFFFAOYSA-N,1
O=C1CCC2C(CCC3C2CC(=O)OC2C4CCCCC4CCC32)CO1,ISSZICMXYVWHLA-UHFFFAOYSA-N,1
c1ccc2c(c1)CCCc1ncnnc1-2,ISPYYORSZWFFHP-UHFFFAOYSA-N,1
O=C1C=CC(=O)N=N1,ISPBSPVVFOBQEQ-UHFFFAOYSA-N,1
c1ccc2c(c1)Oc1nccc3nccc-2c13,ISPBJGKVTKBJRI-UHFFFAOYSA-N,1
C=C1C2CC3C4CCC(=O)OCC4=CCC3C1C(=O)CC2=O,ISOXJJGJMHLLEN-UHFFFAOYSA-N,1
O=C1CC2C3CC=CC3CCC2C2C(=O)C=CCC12,ISNAIQCUUHMLHF-UHFFFAOYSA-N,1
O=C1CC2CCCC3CC4COOC23C4O1,ISMXKGFSCWDOTO-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C2CSSCC(NC(=O)CN1)C(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)N2,ISMHFCOBPMGLSU-UHFFFAOYSA-N,1
O=C1C=CN2CCCCC2C1,UAOUQBPHAGQRIA-UHFFFAOYSA-N,1
O=C1Nc2ccccc2C1=c1sc2ncnn2c1=O,UAOGIDHJEDXUEW-UHFFFAOYSA-N,1
c1cc2c(ccc3scnc32)[nH]1,UANGBHLCLORANU-UHFFFAOYSA-N,1
O=c1cc[nH]c2cnnn12,UALOYYKQTOFLGW-UHFFFAOYSA-N,1
O=C1CNC(=O)c2cccc(c2)OCCCCCCCCOCCN1,UALIFDHYQYVISW-UHFFFAOYSA-N,1
O=C1CC23C=CCCC2(O1)C1CCCCN1O3,UAKSFDCFGISYBZ-UHFFFAOYSA-N,1
O=C1OCCCCCCOCC=Cc2ccccc21,UAKFTORYJULYCF-UHFFFAOYSA-N,1
O=C1C=CC(=O)c2cc3c(cc21)oc1ccccc13,UAJJVZCUEBIATE-UHFFFAOYSA-N,1
S=c1[nH]c(=S)c2cccnc2[nH]1,ISKDIWSFUVCOSG-UHFFFAOYSA-N,1
C=C1CN2CCN(CC2)C(=O)CCC(=O)N2CCN(CC2)CC(=C)C2CCCC1C2,ISJZUPSHUWVBJG-UHFFFAOYSA-N,1
c1cc2cc(c1)OCC1CCN(CCCc3cnn(c3)C2)C1,ISJNQIDDKWVVPY-UHFFFAOYSA-N,1
O=C1NC=NC2SC3=C(NCC3)C12,ISISORVTQXKKSL-UHFFFAOYSA-N,1
C=C1CC2(CCCc3ccccc32)OC1=O,ISIQOXGBFBNCCJ-UHFFFAOYSA-N,1
c1cc2scc[n+]2cn1,ISIGNIOTXPOKNR-UHFFFAOYSA-N,1
O=C1CCCNc2ncccc2CNc2ccnc(n2)Nc2ccc3c(c2)CCN13,UAVSVXVVEWYJST-UHFFFAOYSA-N,1
O=C1CNC(=O)C1=C1C=CCCO1,UAVPRHZUJFMFEE-UHFFFAOYSA-N,1
c1ccc2c3c([nH]c2c1)C1C2C(C3)OC3CC14CCC1CCCCC1C4CC32,UAUONDJMHIBACM-UHFFFAOYSA-N,1
O=c1c2ncncc2cc2ccccn12,UAUGYTQUIKZKDE-UHFFFAOYSA-N,1
O=C1C=CC=CC(=O)OC2CC3OC4C5CC5CCC4(COC(=O)C=CCCO1)C2C31CO1,UASVRSYNXYHBEV-UHFFFAOYSA-N,1
S=C1N=CC2Cc3ccc4ccccc4c3OC2N1,UASGNJRLUROQGS-UHFFFAOYSA-N,1
O=C1C2=C(NC=CS2(=O)=O)C(=O)c2sccc21,UASCSHRBDOVNCM-UHFFFAOYSA-N,1
C1=C2C3CCC(C3)C2C1,UARJLQFDUDZEAV-UHFFFAOYSA-N,1
O=S1(=O)CCN2C=CN=CC2=N1,ISUGIGYULKBZKZ-UHFFFAOYSA-N,1
O=C1CC2C3CCC=CC3OC(O1)C21CO1,ISUDOOZYUFUIRC-UHFFFAOYSA-N,1
S=c1[nH]c2cc3nc4ccccc4nc3cc2[nH]1,ISGBXKHQHOFJCI-UHFFFAOYSA-N,1
O=C1C=CCC2CC3OC=CC4C=CC(=O)C(C12)C43,ISFSCXREPZFOTQ-UHFFFAOYSA-N,1
C1=Cc2n[n+]3ccccc3nc2N[N-]1,ISFLJKQWXXVVJH-UHFFFAOYSA-O,1
O=C1CCCCCCCCC=CC2CCC3(CCC4C5CCC6CCCCC6C5CCC4C23)CO1,ISDHGHYLLVEQMN-UHFFFAOYSA-N,1
C=C1C(=O)OC2c3ccoc3CCC12,ISCVBCNPKYNIQK-UHFFFAOYSA-N,1
C1=CC2CC=C3C=C4CCCCC45CCC3(O5)C2C1,ISBOBQIMMPXMOP-UHFFFAOYSA-N,1
O=C1OCC2C(CCC3C2CCC2C4CCC5CCCC5C4CCC32)O1,ISASWHXDKMPCLE-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)c2ccccc2-c2cccc3c(c[nH]c23)CCN1,UBFRWCHEEGMCPO-UHFFFAOYSA-N,1
O=C1c2ccccc2C(=O)C2C3c4ccccc4C(c4ccccc43)C12,UBEKWBZJHSHKCG-UHFFFAOYSA-N,1
O=C1OC2C=CC=CC2=C2Oc3c(c(=O)oc4ccccc34)CC12,UBDLNNZZHCEXHL-UHFFFAOYSA-N,1
O=C1CCC2C1Cc1c(ccc3ccccc13)C21SCCCS1,UBDIGLISYZEHQH-UHFFFAOYSA-N,1
c1nncc2cc3c(cc12)OCC1CNCCN31,UBAXXUKXGNFTNX-UHFFFAOYSA-N,1
O=C1CCCC2CCC34CCC(CCC3C12)C4,UAYPRTWVUKQQNT-UHFFFAOYSA-N,1
O=C1C=C2C=CC34CC(CCC3C2CC1)C(=O)O4,UAXNPVOCXFYHIV-UHFFFAOYSA-N,1
O=C1OCCCC(=O)c2nccnc2-c2ccccc21,ISLJHOWLHYNHLE-UHFFFAOYSA-N,1
O=C1CNC2CNNC12,ISKGDMGVYKKRNB-UHFFFAOYSA-N,1
O=C1CS(=O)(=O)c2cnccc21,IRTXDFJBHWONTC-UHFFFAOYSA-N,1
C=C1NCc2ccccc2C(=O)N1,IRSPDRWQGVWKMQ-UHFFFAOYSA-N,1
O=C1CCCC2C=CC3CCCCC3C12,IRRYGHIUGVXAKB-UHFFFAOYSA-N,1
c1cc2ccocc-2c1,UBKHHFOBCZFFKL-UHFFFAOYSA-N,1
C1CN=C2NN=C(NCCNC3=NNC(=N1)S3)S2,UBKGPSGZOZCJJZ-UHFFFAOYSA-N,1
C1=Cc2nonc2Nc2nonc21,UBJKZNLAZAAFNW-UHFFFAOYSA-N,1
c1ccc2c(c1)C1OOC2c2c1ccc1ccccc21,UBJHMPOGSHEOIU-UHFFFAOYSA-N,1
O=C1OCc2ccc3c(c21)C=CC1CCCCC31,UBIQXYJTGGPYME-UHFFFAOYSA-N,1
O=c1nc2n(c3c1CCCC3)CCC2,UBGGZIUWFVQECW-UHFFFAOYSA-N,1
[18O]=c1cc[nH]c(=[18O])[nH]1,ISAKRJDGNUQOIC-SHGRYJKJSA-N,1
O=c1cc[nH][14c](=O)[nH]1,ISAKRJDGNUQOIC-DOMIDYPGSA-N,1
c1ccc2c(c1)sc1cc3ccncc3cc12,IRZQXMAQSQQBSJ-UHFFFAOYSA-N,1
c1cc2c(c3c1CNCC3)OCCO2,IRZAXYBNLMJRRF-UHFFFAOYSA-N,1
O=C1CC2OCC3CC=C4C(=O)C5OC4(CCC4C(=O)CCC45)CC32O1,IRYVECAEVVWFPC-UHFFFAOYSA-N,1
C1CCC2SC3CCCCC3N=C2C1,IRXYYHMSABSUEY-UHFFFAOYSA-N,1
O=c1[nH]nc2c3cnccc3[nH]cc1-2,IRXPEAFPSPBCRT-UHFFFAOYSA-N,1
O=C1CC=CC2C3CC4OC12C1C4CCC31,IRNVRMFMFMKTML-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)COC(=O)CCOC(=O)CNC(=O)CNC(=O)CN1,IRNUGHBNQQKPIY-UHFFFAOYSA-N,1
